BT11,BT12,Lat,Long,cloud,Jd,In Situ,SVR,ANN,RF,Delta SVR,Delta ANN,Delta RF
18.284754,16.121973,4.412096,62.721958,0,285,30,29.884,29.896,30.008,0.116,0.104,-0.008
-6.673804,-9.351202,16.271397,67.323273,1,50,27,27.098,26.624,27.005,-0.098,0.376,-0.005
0.384637,-0.740515,5.383012,62.956173,1,229,28.700001,28.87,29.057,28.723,-0.169999,-0.356999,-0.022999
21.816401,20.524683,22.394033,60.872887,0,336,27.700001,27.409,27.148,27.683,0.291001,0.552001,0.017001
20.032984,18.971125,18.5975,68.247284,1,37,25.9,25.881,25.846,25.854,0.019,0.054,0.046
-18.153433,-21.803305,10.621487,72.27095,1,149,29.6,30.074,30.104,30.107,-0.474,-0.504,-0.507
15.691584,13.278131,5.124969,66.397598,1,189,29.5,29.225,29.272,29.505,0.275,0.228,-0.005
-50.954094,-51.589638,20.33046,62.292938,1,158,29.5,29.501,29.64,29.508,-0.001,-0.14,-0.008
21.198877,19.737543,12.427082,65.741776,1,101,29.200001,29.303,29.401,29.29,-0.102999,-0.200999,-0.089999
-17.271139,-19.038977,6.105399,71.01651,1,179,29.5,29.123,29.334,29.629,0.377,0.166,-0.129
-27.400915,-30.844,5.162485,63.649834,1,169,29.299999,29.424,29.378,29.322,-0.124001,-0.078001,-0.022001
21.243555,19.492426,6.440623,75.870819,1,286,28.200001,28.418,28.831,28.321,-0.217999,-0.630999,-0.120999
16.540522,14.342188,12.829578,68.930786,1,142,30.4,30.506,30.705,30.582,-0.106,-0.305,-0.182
23.726618,22.529474,13.256126,67.585167,1,98,29.200001,29.31,29.412,29.568,-0.109999,-0.211999,-0.367999
20.974756,18.830439,12.800009,63.493713,0,290,29.1,27.871,28.934,29.194,1.229,0.166,-0.094
22.965876,21.551294,3.782586,71.324104,0,34,28,28.296,28.079,28.14,-0.296,-0.079,-0.14
22.720453,21.942804,14.229989,68.636627,1,21,27.299999,27.364,27.316,27.292,-0.064001,-0.016001,0.007999
22.312647,21.291529,19.914371,64.62204,1,109,28,28.589,28.501,28.315,-0.589,-0.501,-0.315
13.895868,12.839197,12.098966,67.560349,1,198,28.1,28.145,27.981,28.103,-0.045,0.119,-0.003
-56.68969,-57.057976,6.219853,71.162354,1,242,28.299999,28.425,28.191,28.495,-0.125001,0.108999,-0.195001
24.866205,23.926508,12.9456,71.179787,1,315,29.4,29.347,29.13,29.273,0.053,0.27,0.127
20.362665,19.562311,18.231113,68.399002,1,35,26,25.985,25.951,26.015,0.015,0.049,-0.015
24.89538,23.742548,6.820161,70.472183,0,59,29.200001,29.298,29.052,29.453,-0.097999,0.148001,-0.252999
23.891993,22.965326,16.921865,66.763527,1,71,27.4,27.57,27.481,27.535,-0.17,-0.081,-0.135
25.425348,24.070856,11.134128,66.342148,1,136,31.299999,30.589,30.667,31.192,0.710999,0.632999,0.107999
-19.238699,-21.913961,12.454847,72.089539,1,191,27.9,28.649,28.345,28.035,-0.749,-0.445,-0.135
-18.365591,-19.584692,11.19788,71.402931,1,197,28.700001,28.319,28.126,28.695,0.381001,0.574001,0.005001
-45.546806,-48.250252,10.122631,71.584244,1,167,29.700001,29.266,29.147,29.376,0.434001,0.553001,0.324001
-61.812187,-62.171593,17.413553,63.662727,1,175,28.6,28.876,28.368,28.643,-0.276,0.232,-0.043
22.978113,22.030756,14.18285,68.605141,0,30,27,27.348,27.782,27.242,-0.348,-0.782,-0.242
21.379053,20.246393,15.933926,67.452133,1,267,27.799999,27.9,28.035,27.644,-0.100001,-0.235001,0.155999
20.776056,18.9508,6.946112,65.717079,1,123,30.700001,30.638,30.751,30.612,0.062001,-0.050999,0.088001
-34.634544,-36.26667,7.313001,71.506729,1,181,29,28.955,28.844,29.014,0.045,0.156,-0.014
19.578516,18.794886,21.952854,63.575092,1,84,27,25.677,25.696,26.568,1.323,1.304,0.432
22.447321,21.711817,15.289589,66.147392,1,57,27.299999,27.255,27.134,27.304,0.044999,0.165999,-0.004001
21.106684,19.597406,10.901678,65.624947,1,101,29.6,29.473,29.407,29.558,0.127,0.193,0.042
12.332209,9.112787,12.544414,67.096001,1,145,30.299999,30.479,30.655,30.359,-0.179001,-0.355001,-0.059001
-49.370827,-51.024193,11.663304,69.899239,1,157,29.1,29.435,29.594,29.152,-0.335,-0.494,-0.052
17.935175,16.506464,21.159161,62.234573,1,359,25.200001,25.49,25.853,25.377,-0.289999,-0.652999,-0.176999
25.031855,23.646143,17.699661,67.270668,1,115,30.4,30.136,29.792,30.441,0.264,0.608,-0.041
23.267023,22.167292,12.079489,68.679474,0,35,27.6,27.92,27.973,27.817,-0.32,-0.373,-0.217
15.956873,13.273981,18.600313,68.605743,1,158,29.9,29.92,30.439,29.879,-0.02,-0.539,0.021
20.18017,18.705194,12.78685,63.056374,1,319,28.1,27.953,27.778,28.27,0.147,0.322,-0.17
24.298365,23.655817,15.601096,66.218491,0,61,27.6,27.509,27.819,27.587,0.091,-0.219,0.013
8.923578,5.906885,0.597764,68.459991,1,338,29.799999,30.03,29.456,29.858,-0.230001,0.343999,-0.058001
10.991907,8.340265,18.948383,71.819244,1,198,28.799999,28.958,28.673,28.762,-0.158001,0.126999,0.037999
-11.822363,-11.822363,4.765838,65.236015,1,253,29.6,29.494,29.727,29.372,0.106,-0.127,0.228
-72.153709,-72.578773,19.187613,67.363968,1,160,29.700001,29.577,29.892,29.727,0.123001,-0.191999,-0.026999
22.394464,20.578638,3.576378,70.560699,0,261,30,30.12,30.28,29.821,-0.12,-0.28,0.179
21.836023,20.286554,15.642898,69.763496,1,156,29.1,30.181,30.222,29.339,-1.081,-1.122,-0.239
23.314966,21.697748,8.438257,70.367195,0,162,29.6,29.95,29.93,29.599,-0.35,-0.33,0.001
19.534601,18.034693,9.275254,67.197639,1,215,28.799999,28.574,28.57,28.789,0.225999,0.229999,0.010999
14.764093,11.738977,4.212831,62.383389,1,153,30.4,30.267,29.708,30.282,0.133,0.692,0.118
8.402948,7.670251,6.60983,68.365707,1,365,28.5,28.692,28.746,28.552,-0.192,-0.246,-0.052
20.654963,18.86178,2.201906,65.965279,1,24,28.1,28.216,28.199,28.08,-0.116,-0.099,0.02
22.596613,21.766474,12.434661,68.66716,1,47,28.299999,28.076,28.145,28.268,0.223999,0.154999,0.031999
-40.965141,-41.937355,9.389235,63.668957,1,144,30.200001,30.363,30.185,30.222,-0.162999,0.015001,-0.021999
21.592249,19.36175,4.453632,65.150589,0,282,29.799999,30.189,30.14,30.046,-0.389001,-0.340001,-0.246001
0.1802,-4.957373,14.760818,66.740631,1,178,29.4,29.068,29.048,29.374,0.332,0.352,0.026
23.660364,22.641962,16.758474,67.818985,0,43,27.1,26.807,27.089,27.279,0.293,0.011,-0.179
23.12414,21.541498,11.786119,68.734039,1,130,30.700001,30.48,30.796,30.672,0.220001,-0.095999,0.028001
20.347925,19.050531,15.758487,69.799324,1,157,29.299999,29.974,30.148,29.263,-0.674001,-0.848001,0.036999
20.125971,20.325617,21.368643,60.578609,1,60,23.1,23.29,24.015,23.21,-0.19,-0.915,-0.11
21.704828,20.523615,21.804745,62.525909,0,322,27.1,27.121,27.401,27.325,-0.021,-0.301,-0.225
20.625116,19.42248,17.756063,67.481773,0,18,26.4,25.819,25.914,26.443,0.581,0.486,-0.043
-6.890662,-8.693243,4.73948,76.00573,1,247,28.4,28.97,28.946,28.855,-0.57,-0.546,-0.455
25.202051,24.437708,17.121449,67.799423,1,96,28.9,29.055,29.169,28.808,-0.155,-0.269,0.092
23.768946,22.647852,13.660017,68.329758,0,76,28.700001,28.562,28.789,28.662,0.138001,-0.088999,0.038001
16.205286,13.809656,2.339692,75.02774,1,49,29.1,28.781,28.472,29.01,0.319,0.628,0.09
-23.528921,-24.268255,14.948802,69.457275,1,169,29.1,29.299,29.12,29.233,-0.199,-0.02,-0.133
24.525568,23.495752,8.155709,68.781601,0,34,28.4,28.378,28.34,28.276,0.022,0.06,0.124
17.805414,16.551325,19.28949,63.638969,1,20,25.1,25.094,25.754,25.142,0.006,-0.654,-0.042
18.274744,16.296503,13.81252,65.20929,0,140,30.799999,30.39,30.863,30.849,0.409999,-0.063001,-0.049001
24.065912,22.543756,7.17601,66.090874,0,111,32,31.045,30.963,31.896,0.955,1.037,0.104
-52.476524,-52.643196,6.107745,63.584209,1,201,28.700001,28.696,28.479,28.7,0.004001,0.221001,1E-06
-27.934195,-32.259209,14.341297,70.622467,1,183,28.6,29.402,28.797,28.751,-0.802,-0.197,-0.151
22.370478,21.560785,18.877138,62.218731,1,329,27.1,27.153,26.679,26.865,-0.053,0.421,0.235
23.886683,23.00326,8.116618,67.297707,0,21,28.4,28.036,28.069,28.293,0.364,0.331,0.107
-0.560004,-2.310339,7.673865,70.761002,1,174,29.4,29.223,29.36,29.39,0.177,0.04,0.01
23.662928,22.695948,20.729424,64.070862,1,96,27,27.296,27.327,27.565,-0.296,-0.327,-0.565
-58.884438,-59.264198,6.556713,76.764999,1,266,28.299999,28.582,28.446,28.327,-0.282001,-0.146001,-0.027001
-23.731436,-25.672857,11.051475,72.782089,1,153,29.799999,29.952,29.8,29.987,-0.152001,-1E-06,-0.187001
23.678461,22.554194,10.460304,72.299461,1,24,28.1,28.537,28.254,28.534,-0.437,-0.154,-0.434
-13.080084,-16.059973,9.26043,75.026779,1,209,28.700001,28.459,28.022,28.651,0.241001,0.678001,0.049001
21.291925,19.93133,11.015368,71.127304,1,163,29.9,29.74,29.61,29.768,0.16,0.29,0.132
24.256586,23.249537,9.889386,64.358116,0,77,27.9,28.703,28.467,28.182,-0.803,-0.567,-0.282
-15.368139,-15.916601,14.345943,70.436958,1,165,29.1,29.202,29.294,29.102,-0.102,-0.194,-0.002
11.577112,8.982904,19.062071,72.327652,1,200,29.299999,29.105,28.645,29.355,0.194999,0.654999,-0.055001
22.649134,21.708765,17.80197,69.26696,1,144,30.700001,30.216,30.825,30.928,0.484001,-0.124999,-0.227999
-57.127052,-58.821571,7.154193,71.857285,1,184,28.799999,28.917,28.618,28.776,-0.117001,0.181999,0.023999
24.109644,22.633204,12.889007,68.201775,1,122,30,30.372,30.455,30.067,-0.372,-0.455,-0.067
22.782923,21.619471,12.773546,72.353188,1,303,29.799999,29.587,29.513,29.627,0.212999,0.286999,0.172999
13.18667,12.939112,21.552229,67.803719,1,171,29,28.92,29.487,28.997,0.08,-0.487,0.003
14.169794,12.389246,17.320433,70.856163,1,173,31.1,29.053,29.328,30.997,2.047,1.772,0.103
13.631678,11.786646,12.464915,72.089951,1,179,28.1,29.113,28.782,28.22,-1.013,-0.682,-0.12
11.278711,8.890009,5.54728,76.203018,1,194,29.200001,29.019,29.28,29.174,0.181001,-0.079999,0.026001
-50.654427,-51.578773,16.116344,71.905334,1,243,27.9,27.852,27.721,27.953,0.048,0.179,-0.053
-1.148505,-3.261572,4.833364,65.844772,1,169,29.4,29.702,29.477,29.373,-0.302,-0.077,0.027
22.998835,21.359674,17.410172,66.173065,1,149,31.9,30.789,30.709,31.736,1.111,1.191,0.164
18.79867,16.891169,12.47027,65.438004,1,124,29.700001,30.219,30.39,29.68,-0.518999,-0.689999,0.020001
-13.264837,-15.281286,18.119429,72.978989,1,222,27.200001,27.377,27.884,27.066,-0.176999,-0.683999,0.134001
-52.992256,-53.383553,8.213514,68.080338,1,205,28.5,28.643,28.184,28.604,-0.143,0.316,-0.104
-0.631598,-4.540167,11.510944,68.772148,1,203,28.1,28.273,28.196,28.128,-0.173,-0.096,-0.028
19.618433,17.552423,17.303305,70.901283,0,167,30,30.331,30.052,30.134,-0.331,-0.052,-0.134
-35.76841,-36.794991,6.921678,74.710098,1,160,29.4,29.269,29.327,29.609,0.131,0.073,-0.209
17.935175,16.506464,21.157753,62.225006,1,359,25.5,25.489,25.854,25.377,0.011,-0.354,0.123
23.785944,22.549219,8.428853,65.426414,0,352,28.5,28.822,28.814,28.51,-0.322,-0.314,-0.01
20.97027,19.677668,11.43767,70.940887,1,47,28.4,28.667,28.476,28.414,-0.267,-0.076,-0.014
-43.604912,-46.900719,11.031021,72.799347,1,154,31.299999,29.917,29.902,30.11,1.382999,1.397999,1.189999
19.094568,17.353174,20.922298,61.167793,0,337,27.299999,26.489,26.544,27.272,0.810999,0.755999,0.027999
-15.857855,-18.734915,7.481081,68.837547,1,209,28.9,28.864,28.793,28.864,0.036,0.107,0.036
1.196771,0.039636,7.735768,70.741348,1,88,30.5,29.801,30.028,30.705,0.699,0.472,-0.205
16.265772,14.788782,18.907667,64.510788,1,365,25.6,25.685,25.65,25.616,-0.085,-0.05,-0.016
21.758936,20.737329,17.574614,57.875568,1,306,28.700001,28.295,28.364,28.576,0.405001,0.336001,0.124001
20.308863,18.235193,8.834147,75.862236,1,44,29.5,28.739,28.75,29.495,0.761,0.75,0.005
24.671991,23.838953,14.700926,67.066223,1,83,28.299999,28.467,28.903,28.344,-0.167001,-0.603001,-0.044001
19.770868,18.825495,10.46233,63.784683,1,49,27.700001,27.532,27.6,27.709,0.168001,0.100001,-0.008999
15.29455,14.861322,19.417902,66.458908,1,196,28.299999,27.99,28.147,28.242,0.309999,0.152999,0.057999
10.570276,7.970605,9.358983,72.480896,1,115,32.700001,30.181,30.876,31.936,2.519001,1.824001,0.764001
23.830469,22.276148,18.453087,66.636627,1,108,29.9,29.534,29.2,29.76,0.366,0.7,0.14
-16.141058,-20.288656,8.224354,65.338997,1,349,28.5,28.428,28.337,28.417,0.072,0.163,0.083
22.81698,21.933771,15.515183,66.527718,1,68,27.4,27.606,27.712,27.597,-0.206,-0.312,-0.197
20.120783,20.120783,10.497596,72.278778,0,270,28.299999,28.758,29.099,28.495,-0.458001,-0.799001,-0.195001
11.385645,9.064264,19.268562,72.581375,1,202,29.6,29.182,28.622,29.463,0.418,0.978,0.137
16.926386,14.175196,9.764895,67.586212,0,146,30,30.439,30.628,30.239,-0.439,-0.628,-0.239
11.278528,9.244287,11.329367,71.25499,1,195,29,28.712,28.397,29.002,0.288,0.603,-0.002
19.036005,17.342615,12.511955,69.597191,1,213,28.299999,28.175,27.933,28.248,0.124999,0.366999,0.051999
21.924036,20.777918,18.848333,62.258476,1,350,26.1,26.145,25.872,26.213,-0.045,0.228,-0.113
-40.923943,-41.646416,24.786407,61.427437,1,339,26.5,26.501,26.447,26.492,-0.001,0.053,0.008
13.895868,11.839594,17.147001,67.343124,1,111,28.5,29.789,29.757,28.578,-1.289,-1.257,-0.078
-54.69854,-54.581627,11.832781,72.3461,1,143,30.200001,29.956,30.294,30.188,0.244001,-0.093999,0.012001
18.715082,16.911585,6.31919,65.165764,0,178,29.4,29.414,29.425,29.421,-0.014,-0.025,-0.021
20.313379,18.41897,11.980094,68.318565,1,112,31.299999,30.114,30.21,30.377,1.185999,1.089999,0.922999
-22.815222,-23.478048,5.846595,76.455162,1,250,28.700001,28.638,28.46,28.727,0.062001,0.240001,-0.026999
-21.194723,-23.828054,13.785365,62.608208,1,267,27,27.234,27.185,27.206,-0.234,-0.185,-0.206
20.630213,19.361292,12.133281,68.088516,1,85,29.200001,28.968,29.034,29.121,0.232001,0.166001,0.079001
19.208002,17.109491,5.997107,64.845795,0,221,29.200001,28.909,29.305,29.203,0.291001,-0.104999,-0.002999
23.768183,23.026911,6.496712,76.479073,0,24,27.799999,28.471,28.31,27.82,-0.671001,-0.510001,-0.020001
25.500757,24.64953,15.228384,70.103355,1,85,29.5,29.368,29.373,29.499,0.132,0.127,0.001
-35.059425,-35.946144,15.038198,72.396049,1,183,29.1,29.377,28.615,29.064,-0.277,0.485,0.036
17.449335,15.118158,10.476234,72.341293,1,362,28.799999,28.578,28.448,28.842,0.221999,0.351999,-0.042001
22.447321,21.711817,15.272741,66.15094,1,57,27.299999,27.259,27.14,27.314,0.040999,0.159999,-0.014001
12.327265,10.67901,23.146111,60.927937,1,48,23.1,23.13,23.169,23.179,-0.03,-0.069,-0.079
24.065912,22.543756,7.17601,66.090874,0,111,32,31.045,30.963,31.896,0.955,1.037,0.104
8.173365,7.388971,14.708074,73.619461,1,252,27.6,28.111,28.418,27.797,-0.511,-0.818,-0.197
-72.747383,-72.768105,12.446888,72.079361,1,163,29.200001,29.654,29.362,29.317,-0.453999,-0.161999,-0.116999
19.031061,17.484766,11.796644,67.806221,1,201,28.1,28.244,28.076,28.069,-0.144,0.024,0.031
10.288172,10.046167,16.338999,71.575508,1,190,28.4,28.114,28.304,28.401,0.286,0.096,-0.001
20.348322,18.400599,8.766043,64.412636,1,174,28.700001,29.095,28.949,28.77,-0.394999,-0.248999,-0.069999
21.67071,19.959833,14.788483,66.689415,1,174,29.5,29.517,29.045,29.449,-0.017,0.455,0.051
18.514917,16.378473,22.075106,65.661766,1,192,30,29.125,29.087,29.874,0.875,0.913,0.126
17.974695,15.544733,6.721046,75.244049,1,185,29.200001,29.126,29.26,29.139,0.074001,-0.059999,0.061001
18.174921,16.358149,8.486429,63.033703,1,342,28.299999,28.083,28.113,28.148,0.216999,0.186999,0.151999
20.508417,19.50268,18.835926,64.364662,1,366,25.6,25.659,25.634,25.686,-0.059,-0.034,-0.086
18.370844,16.607203,20.828976,66.756157,1,195,30,28.656,28.541,29.669,1.344,1.459,0.331
22.585627,21.103296,8.036999,69.443153,1,95,30.200001,30.28,30.214,30.262,-0.079999,-0.013999,-0.061999
6.875513,5.945917,19.982201,69.11451,1,207,28.6,28.303,28.545,28.672,0.297,0.055,-0.072
24.643854,23.181574,17.374149,66.092163,1,115,30.200001,30.2,29.677,30.572,1E-06,0.523001,-0.371999
-51.063423,-51.980629,10.952647,71.559799,1,199,28.700001,28.346,28.045,28.69,0.354001,0.655001,0.010001
21.909662,20.707636,5.110591,71.388176,1,50,28.700001,28.803,28.543,28.541,-0.102999,0.157001,0.159001
24.567865,23.577936,5.806026,73.97113,0,21,27.700001,27.844,28.049,27.768,-0.143999,-0.348999,-0.067999
-52.262123,-53.441048,21.012007,67.919655,1,183,29,29.219,28.976,29.019,-0.219,0.024,-0.019
26.001215,25.118097,12.630869,65.251297,1,118,30,30.282,30.007,30.074,-0.282,-0.007,-0.074
-4.002264,-6.793128,11.973474,74.157478,1,219,27.700001,28.127,27.818,27.852,-0.426999,-0.117999,-0.151999
-37.412987,-38.377113,6.284448,63.65556,1,150,30.200001,30.189,29.761,30.197,0.011001,0.439001,0.003001
20.493372,18.624933,17.089909,71.519028,1,242,28.700001,28.178,27.801,28.469,0.522001,0.899001,0.231001
-42.139198,-43.726692,11.110148,69.70771,1,168,29.4,29.197,29.017,29.374,0.203,0.383,0.026
19.133295,17.272455,6.429316,69.634781,1,194,29.1,29.288,29.28,29.223,-0.188,-0.18,-0.123
24.57284,23.989344,20.481621,63.36076,1,151,29.5,29.244,29.527,29.463,0.256,-0.027,0.037
23.868341,22.711451,11.599349,71.272316,1,43,28.799999,28.793,28.433,28.86,0.006999,0.366999,-0.060001
25.14068,24.27453,8.326784,72.754524,0,45,27.5,28.583,28.797,28.032,-1.083,-1.297,-0.532
-73.238152,-73.006004,9.059241,63.603928,1,146,29.799999,29.769,29.799,29.811,0.030999,0.000999,-0.011001
-53.170692,-53.383141,4.982742,70.816223,1,198,28.9,28.897,28.894,28.914,0.003,0.006,-0.014
25.379053,24.394831,12.485873,72.005432,0,65,29.1,29.25,29.265,28.966,-0.15,-0.165,0.134
22.902796,21.722193,8.397602,67.171852,1,361,28.299999,28.555,28.358,28.452,-0.255001,-0.058001,-0.152001
25.926477,25.227991,16.324272,67.034134,1,83,28.5,28.422,28.489,28.368,0.078,0.011,0.132
17.819574,15.344049,8.411514,73.590355,1,263,28.200001,28.315,28.683,28.68,-0.114999,-0.482999,-0.479999
15.294886,14.123102,13.044002,71.515884,1,141,31,30.35,30.627,30.666,0.65,0.373,0.334
22.455378,20.569178,10.605823,72.286217,1,139,30.1,30.389,30.574,30.088,-0.289,-0.474,0.012
-32.424156,-34.113823,13.67581,72.352646,1,209,28.299999,28.422,27.915,28.275,-0.122001,0.384999,0.024999
-35.845924,-37.378105,5.664661,72.492737,1,195,29.299999,28.844,28.883,29.268,0.455999,0.416999,0.031999
20.994562,19.432032,12.510668,72.007904,1,6,27.799999,28.142,28.183,28.118,-0.342001,-0.383001,-0.318001
-57.730141,-58.03466,8.308976,72.756279,1,202,28,28.328,28.107,27.947,-0.328,-0.107,0.053
22.273157,21.331354,22.392885,60.875523,0,364,27.700001,26.659,25.727,27.425,1.041001,1.973001,0.275001
21.519678,20.821253,16.743061,66.778114,1,159,29.700001,30.116,30.154,29.618,-0.415999,-0.453999,0.082001
-63.732216,-63.441917,7.488092,63.990261,1,356,28.299999,28.183,28.021,28.315,0.116999,0.278999,-0.015001
-45.546806,-48.250252,10.122631,71.584244,1,167,29.6,29.266,29.147,29.376,0.334,0.453,0.224
27.799311,27.313013,19.582445,65.588348,1,108,29.299999,29.035,28.773,29.727,0.264999,0.526999,-0.427001
22.159296,21.158381,12.495811,71.979668,0,36,28,28.33,28.612,28.228,-0.33,-0.612,-0.228
-62.770622,-63.91761,9.903924,70.177475,1,227,28.1,28.035,27.8,28.104,0.065,0.3,-0.004
18.274744,16.296503,13.81252,65.20929,0,140,30.9,30.39,30.863,30.849,0.51,0.037,0.051
23.669001,22.969416,20.224403,63.212322,0,329,27.1,27.041,26.727,27.18,0.059,0.373,-0.08
24.737055,23.259363,11.096095,67.626465,0,106,30.200001,30.132,30.491,30.552,0.068001,-0.290999,-0.351999
-18.882483,-21.537725,4.665337,71.746254,1,202,28.9,28.964,29.283,28.885,-0.064,-0.383,0.015
6.819635,4.324304,17.371155,70.707161,1,321,28.5,28.409,28.219,28.776,0.091,0.281,-0.276
3.660791,0.383752,4.616017,64.550377,1,286,29.799999,29.501,29.629,29.397,0.298999,0.170999,0.402999
13.087641,9.729364,13.382483,69.148956,1,142,31.200001,30.724,30.761,31.146,0.476001,0.439001,0.054001
-24.964727,-26.258627,14.946224,72.473465,1,183,29.1,28.905,28.645,29.022,0.195,0.455,0.078
24.260523,23.157953,14.054148,65.556511,1,99,28.700001,29.279,29.416,28.78,-0.578999,-0.715999,-0.079999
22.299036,21.035334,8.304303,71.122421,1,70,29.200001,29.382,29.187,29.469,-0.181999,0.013001,-0.268999
20.61532,20.61532,8.291645,73.059418,1,174,32.099998,29.2,29.274,30.382,2.899998,2.825998,1.717998
17.579157,15.365595,3.904248,71.237213,1,267,30.4,30.069,29.868,30.338,0.331,0.532,0.062
7.654779,5.774621,12.740028,66.586723,1,192,28.299999,28.317,28.03,28.274,-0.017001,0.269999,0.025999
11.450403,9.702784,12.582314,73.443886,1,260,27.799999,28.557,28.433,28.056,-0.757001,-0.633001,-0.256001
18.649652,16.703302,3.197617,71.715424,1,277,30.5,30.267,29.826,30.262,0.233,0.674,0.238
-15.508886,-18.531546,6.177267,70.096878,1,185,29.200001,29.181,29.286,29.472,0.019001,-0.085999,-0.271999
23.070673,21.84936,12.757212,70.241325,1,133,30.299999,30.625,30.816,30.294,-0.325001,-0.516001,0.005999
24.374659,23.04751,8.947769,62.27776,1,277,29.700001,28.669,28.499,29.707,1.031001,1.201001,-0.006999
-32.283913,-33.98008,18.732061,66.40715,1,201,28.799999,28.64,28.206,28.827,0.159999,0.593999,-0.027001
20.420435,18.108637,8.191098,70.380814,0,167,29.4,29.744,29.801,29.423,-0.344,-0.401,-0.023
23.262995,22.119623,22.51651,60.798435,0,330,28.200001,27.803,27.592,28.248,0.397001,0.608001,-0.047999
24.0245,22.373957,10.876811,70.731102,1,128,30.5,30.701,30.856,30.863,-0.201,-0.356,-0.363
-47.495903,-49.033211,11.221253,69.160561,1,201,28.299999,28.259,27.935,28.261,0.040999,0.364999,0.038999
-24.843954,-27.932684,10.280779,66.230827,1,196,28.200001,28.347,28.152,28.229,-0.146999,0.048001,-0.028999
-37.005486,-38.413231,8.328456,72.763992,1,234,27.9,28.204,27.888,27.95,-0.304,0.012,-0.05
-1.372809,-4.546729,7.710735,67.895332,1,353,28.799999,28.775,28.655,28.785,0.024999,0.144999,0.014999
